INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
222008517,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,355,0,2022-02-05 14:55:00,2022,2,Saturday,14,,PARKMAN ST,42.29648528688923,-71.05968306473817,"(42.29648528688923, -71.05968306473817)"
222008489,1831,,SICK ASSIST,E13, ,0,2022-02-05 14:53:00,2022,2,Saturday,14,,WASHINGTON ST,42.31667113900633,-71.0974370471027,"(42.31667113900633, -71.0974370471027)"
222008497,3802,,M/V ACCIDENT - PROPERTY DAMAGE,E18, ,0,2022-02-05 14:47:00,2022,2,Saturday,14,,AMERICAN LEGION HWY,42.28446742674232,-71.11183088758158,"(42.28446742674232, -71.11183088758158)"
222008488,3807,,M/V ACCIDENT - OTHER CITY VEHICLE,C6, ,0,2022-02-05 14:43:00,2022,2,Saturday,14,,"W FOURTH ST & A ST
SOUTH BOSTON  MA 02127
UNITED S",42.34111499652933,-71.05632496229403,"(42.34111499652933, -71.05632496229403)"
222008480,3810,,M/V ACCIDENT - INVOLVING BICYCLE - INJURY,C6, ,0,2022-02-05 14:41:00,2022,2,Saturday,14,,MASSACHUSETTS AVE,42.32779976062572,-71.06771008677431,"(42.32779976062572, -71.06771008677431)"
222008490,1831,,SICK ASSIST,C6,936,0,2022-02-05 14:32:00,2022,2,Saturday,14,,FLAHERTY WAY,42.337947446821936,-71.05310513403862,"(42.337947446821936, -71.05310513403862)"
222008579,619,,LARCENY ALL OTHERS,D4, ,0,2022-02-05 14:30:00,2022,2,Saturday,14,,BOYLSTON ST,42.34489593697122,-71.09659185509307,"(42.34489593697122, -71.09659185509307)"
222008479,3115,,INVESTIGATE PERSON,B2, ,0,2022-02-05 14:09:00,2022,2,Saturday,14,,ANNUNCIATION RD,42.335062177633304,-71.0931678123782,"(42.335062177633304, -71.0931678123782)"
222008452,3115,,INVESTIGATE PERSON,B3,465,0,2022-02-05 13:52:00,2022,2,Saturday,13,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
222008478,3108,,FIRE REPORT,B3, ,0,2022-02-05 13:50:00,2022,2,Saturday,13,,AMERICAN LEGION HWY,42.2970882854075,-71.09095545824248,"(42.2970882854075, -71.09095545824248)"
222008498,3115,,INVESTIGATE PERSON,D4, ,0,2022-02-05 13:38:00,2022,2,Saturday,13,,BOYLSTON ST,42.34980174544626,-71.07840978002983,"(42.34980174544626, -71.07840978002983)"
222008475,613,,LARCENY SHOPLIFTING,D4, ,0,2022-02-05 13:34:00,2022,2,Saturday,13,,HUNTINGTON AVE,42.347498990301546,-71.07925505600643,"(42.347498990301546, -71.07925505600643)"
222008471,3112,,LANDLORD - TENANT,B2,296,0,2022-02-05 13:32:00,2022,2,Saturday,13,,MONTROSE ST,42.32353790788729,-71.08134500676195,"(42.32353790788729, -71.08134500676195)"
222008467,1402,,VANDALISM,D4, ,0,2022-02-05 13:28:00,2022,2,Saturday,13,,ALBANY ST,42.334288406594155,-71.07239517543796,"(42.334288406594155, -71.07239517543796)"
222008458,2670,,HARASSMENT/ CRIMINAL HARASSMENT,B3, ,0,2022-02-05 13:23:00,2022,2,Saturday,13,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
222008477,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4, ,0,2022-02-05 13:18:00,2022,2,Saturday,13,,DALTON ST,42.346343125022024,-71.08482012772042,"(42.346343125022024, -71.08482012772042)"
222008982,3201,,PROPERTY - LOST/ MISSING,C11,355,0,2022-02-05 13:14:00,2022,2,Saturday,13,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222008518,613,,LARCENY SHOPLIFTING,D4, ,0,2022-02-05 13:13:00,2022,2,Saturday,13,,HUNTINGTON AVE,42.34797239824585,-71.07849581587274,"(42.34797239824585, -71.07849581587274)"
222008472,1831,,SICK ASSIST,C11, ,0,2022-02-05 13:12:00,2022,2,Saturday,13,,ROSSETER ST,42.303343427099186,-71.07416742463958,"(42.303343427099186, -71.07416742463958)"
222008469,3115,,INVESTIGATE PERSON,B2, ,0,2022-02-05 13:11:00,2022,2,Saturday,13,,HUNTINGTON AVE,42.333263230421046,-71.10848410156295,"(42.333263230421046, -71.10848410156295)"
222008460,3114,,INVESTIGATE PROPERTY,B2, ,0,2022-02-05 13:11:00,2022,2,Saturday,13,,WASHINGTON ST,42.33139658557952,-71.08232496186687,"(42.33139658557952, -71.08232496186687)"
222008457,1831,,SICK ASSIST,B2,320,0,2022-02-05 13:09:00,2022,2,Saturday,13,,MAPLE ST,42.30978746396177,-71.08503095846625,"(42.30978746396177, -71.08503095846625)"
222008470,1402,,VANDALISM,D4, ,0,2022-02-05 13:04:00,2022,2,Saturday,13,,BOYLSTON ST,42.34980174544626,-71.07840978002983,"(42.34980174544626, -71.07840978002983)"
222008466,3106,,PROPERTY - ACCIDENTAL DAMAGE,D4, ,0,2022-02-05 12:58:00,2022,2,Saturday,12,,MONTGOMERY ST,42.343386841299285,-71.07474634983011,"(42.343386841299285, -71.07474634983011)"
222008462,3802,,M/V ACCIDENT - PROPERTY DAMAGE,C11, ,0,2022-02-05 12:51:00,2022,2,Saturday,12,,WASHINGTON ST,42.294173456953246,-71.0719379681156,"(42.294173456953246, -71.0719379681156)"
222008455,3114,,INVESTIGATE PROPERTY,A7, ,0,2022-02-05 12:42:00,2022,2,Saturday,12,,BORDER ST,42.382291545144625,-71.04036424284484,"(42.382291545144625, -71.04036424284484)"
222008465,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C11, ,0,2022-02-05 12:34:00,2022,2,Saturday,12,,CLAYTON ST,42.301810520591765,-71.05622803881035,"(42.301810520591765, -71.05622803881035)"
222008454,3115,,INVESTIGATE PERSON,A1,70,0,2022-02-05 12:34:00,2022,2,Saturday,12,,MOUNT VERNON STREET,0,0,"(0, 0)"
222008482,724,,AUTO THEFT,A1, ,0,2022-02-05 12:30:00,2022,2,Saturday,12,,HARRISON AVE,42.347533770339155,-71.06275649492211,"(42.347533770339155, -71.06275649492211)"
222008456,3115,,INVESTIGATE PERSON,A15, ,0,2022-02-05 12:19:00,2022,2,Saturday,12,,AUSTIN ST,42.37537093023556,-71.06468508467015,"(42.37537093023556, -71.06468508467015)"
222008737,3201,,PROPERTY - LOST/ MISSING,A1,77,0,2022-02-05 11:59:00,2022,2,Saturday,11,,NEW SUDBURY ST,42.361838566564714,-71.05976489094158,"(42.361838566564714, -71.05976489094158)"
222008445,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E5,691,0,2022-02-05 11:53:00,2022,2,Saturday,11,,CENTRE ST,42.28709355259107,-71.14822128377165,"(42.28709355259107, -71.14822128377165)"
222008468,3410,,TOWED MOTOR VEHICLE,D4, ,0,2022-02-05 11:52:00,2022,2,Saturday,11,,NEWBURY ST,42.3511800513938,-71.07666606712363,"(42.3511800513938, -71.07666606712363)"
222008444,2647,,THREATS TO DO BODILY HARM,E18,520,0,2022-02-05 11:50:00,2022,2,Saturday,11,,HYDE PARK AVE,42.256215920402155,-71.12401947329023,"(42.256215920402155, -71.12401947329023)"
222008447,3802,,M/V ACCIDENT - PROPERTY DAMAGE,E5, ,0,2022-02-05 11:45:00,2022,2,Saturday,11,,CENTRE ST,42.28642834989434,-71.1542727771591,"(42.28642834989434, -71.1542727771591)"
222012890,3201,,PROPERTY - LOST/ MISSING,E5,691,0,2022-02-05 11:45:00,2022,2,Saturday,11,,CENTRE ST,42.28709355259107,-71.14822128377165,"(42.28709355259107, -71.14822128377165)"
222008449,1831,,SICK ASSIST,A7, ,0,2022-02-05 11:36:00,2022,2,Saturday,11,,BORDER ST,42.37620266818903,-71.03979926160173,"(42.37620266818903, -71.03979926160173)"
222008436,3115,,INVESTIGATE PERSON,A7,28,0,2022-02-05 11:31:00,2022,2,Saturday,11,,PARIS ST,42.3708180467024,-71.03929078135145,"(42.3708180467024, -71.03929078135145)"
222011540,619,,LARCENY ALL OTHERS,B3, ,0,2022-02-05 11:27:00,2022,2,Saturday,11,,THANE ST,42.29673351211901,-71.0761864808878,"(42.29673351211901, -71.0761864808878)"
222008941,619,,LARCENY ALL OTHERS,D14, ,0,2022-02-05 11:26:00,2022,2,Saturday,11,,GARDNER ST,42.353613712141204,-71.12967302016737,"(42.353613712141204, -71.12967302016737)"
222008433,3115,,INVESTIGATE PERSON,D14, ,0,2022-02-05 11:21:00,2022,2,Saturday,11,,COMMONWEALTH AVE,42.35199202727546,-71.12223340770356,"(42.35199202727546, -71.12223340770356)"
222008438,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B2, ,0,2022-02-05 11:14:00,2022,2,Saturday,11,,BLUE HILL AVE,42.32470190406287,-71.07542683005224,"(42.32470190406287, -71.07542683005224)"
222008442,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,B2, ,0,2022-02-05 11:06:00,2022,2,Saturday,11,,DEWEY ST,42.316766910073476,-71.07714053853037,"(42.316766910073476, -71.07714053853037)"
222008906,3006,,SICK/INJURED/MEDICAL - PERSON,E5, ,0,2022-02-05 11:05:00,2022,2,Saturday,11,,HERON ST,42.26995987074728,-71.14970868796226,"(42.26995987074728, -71.14970868796226)"
222008486,3114,,INVESTIGATE PROPERTY,A7, ,0,2022-02-05 11:00:00,2022,2,Saturday,11,,LUBEC ST,42.370513625169096,-71.0333602174488,"(42.370513625169096, -71.0333602174488)"
222008441,3115,,INVESTIGATE PERSON,E18, ,0,2022-02-05 10:51:00,2022,2,Saturday,10,,TAMPA ST,42.272679899317865,-71.10925935461609,"(42.272679899317865, -71.10925935461609)"
222008440,1831,,SICK ASSIST,C11, ,0,2022-02-05 10:37:00,2022,2,Saturday,10,,STANLEY ST,42.30942584581252,-71.06956549028966,"(42.30942584581252, -71.06956549028966)"
222008425,2905,,VAL - VIOLATION OF AUTO LAW,D4, ,0,2022-02-05 10:13:00,2022,2,Saturday,10,,"THORNDIKE ST & REED ST
ROXBURY  MA 02118
UNITED ST",42.33329796415462,-71.07873794174556,"(42.33329796415462, -71.07873794174556)"
222008446,617,,LARCENY THEFT FROM BUILDING,C11, ,0,2022-02-05 10:08:00,2022,2,Saturday,10,,RICHFIELD ST,42.30853683029431,-71.07212615855568,"(42.30853683029431, -71.07212615855568)"
222008426,3115,,INVESTIGATE PERSON,A1, ,0,2022-02-05 10:03:00,2022,2,Saturday,10,,EDINBORO ST,42.352072379909714,-71.05975342200742,"(42.352072379909714, -71.05975342200742)"
222008427,1831,,SICK ASSIST,E5, ,0,2022-02-05 09:58:00,2022,2,Saturday,9,,BLUE LEDGE DR,42.273482123675294,-71.13779497509707,"(42.273482123675294, -71.13779497509707)"
222008422,1831,,SICK ASSIST,E13,570,0,2022-02-05 09:46:00,2022,2,Saturday,9,,ROCKVALE CIR,42.30734155846864,-71.10544090409144,"(42.30734155846864, -71.10544090409144)"
222008430,1102,,FRAUD - FALSE PRETENSE / SCHEME,D14, ,0,2022-02-05 09:45:00,2022,2,Saturday,9,,COMMONWEALTH AVE,42.35034225898217,-71.12942937364551,"(42.35034225898217, -71.12942937364551)"
222008417,1102,,FRAUD - FALSE PRETENSE / SCHEME,E13,574,0,2022-02-05 09:31:00,2022,2,Saturday,9,,WASHINGTON ST,42.30971856767274,-71.10429431787648,"(42.30971856767274, -71.10429431787648)"
222008423,3115,,INVESTIGATE PERSON,B3, ,0,2022-02-05 09:25:00,2022,2,Saturday,9,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
222008418,2670,,HARASSMENT/ CRIMINAL HARASSMENT,E13, ,0,2022-02-05 09:10:00,2022,2,Saturday,9,,CHILCOTT PL,42.313260204519175,-71.09966273099576,"(42.313260204519175, -71.09966273099576)"
222008416,1402,,VANDALISM,C11, ,0,2022-02-05 09:05:00,2022,2,Saturday,9,,ADAMS ST,42.301716525933074,-71.05991401307666,"(42.301716525933074, -71.05991401307666)"
222009409,1106,,FRAUD - CREDIT CARD / ATM FRAUD,B3,465,0,2022-02-05 09:00:00,2022,2,Saturday,9,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
222008414,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11, ,0,2022-02-05 08:56:00,2022,2,Saturday,8,,PERCIVAL ST,42.306848280851234,-71.0639236451889,"(42.306848280851234, -71.0639236451889)"
222008410,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C11, ,0,2022-02-05 08:34:00,2022,2,Saturday,8,,FAULKNER ST,42.29960790826272,-71.06094615668306,"(42.29960790826272, -71.06094615668306)"
222008419,3301,,VERBAL DISPUTE,B2,316,0,2022-02-05 08:16:00,2022,2,Saturday,8,,HOMESTEAD ST,42.313422148134755,-71.09348975204591,"(42.313422148134755, -71.09348975204591)"
222008411,1402,,VANDALISM,A1, ,0,2022-02-05 08:08:00,2022,2,Saturday,8,,FANEUIL HALL MARKETPLACE,42.360399598978766,-71.0548284619228,"(42.360399598978766, -71.0548284619228)"
222008734,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13, ,0,2022-02-05 08:00:00,2022,2,Saturday,8,,IFFLEY RD,42.31236626738347,-71.09933739986373,"(42.31236626738347, -71.09933739986373)"
222008409,735,,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),C11, ,0,2022-02-05 08:00:00,2022,2,Saturday,8,,COLEMAN ST,42.307763418953485,-71.06683061839769,"(42.307763418953485, -71.06683061839769)"
222008408,1831,,SICK ASSIST,A1, ,0,2022-02-05 07:59:00,2022,2,Saturday,7,,BOYLSTON ST,42.35231189676638,-71.06370510095782,"(42.35231189676638, -71.06370510095782)"
222008415,617,,LARCENY THEFT FROM BUILDING,B3, ,0,2022-02-05 07:36:00,2022,2,Saturday,7,,RIVER ST,42.2713236313879,-71.08183509018603,"(42.2713236313879, -71.08183509018603)"
222008450,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C6, ,0,2022-02-05 07:03:00,2022,2,Saturday,7,,W BROADWAY,42.341287504390436,-71.05467932649397,"(42.341287504390436, -71.05467932649397)"
222008401,3410,,TOWED MOTOR VEHICLE,A1, ,0,2022-02-05 05:43:00,2022,2,Saturday,5,,WARRENTON ST,42.35002127719185,-71.06595675300073,"(42.35002127719185, -71.06595675300073)"
222008400,3301,,VERBAL DISPUTE,C6, ,0,2022-02-05 04:29:00,2022,2,Saturday,4,,DORCHESTER AVE,42.32206077048107,-71.05680458932845,"(42.32206077048107, -71.05680458932845)"
222008395,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B3, ,0,2022-02-05 04:07:00,2022,2,Saturday,4,,"NORFOLK ST & CROWELL ST
DORCHESTER  MA 02124
UNITE",42.28383301046389,-71.0823140042498,"(42.28383301046389, -71.0823140042498)"
222008399,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B3, ,0,2022-02-05 03:54:00,2022,2,Saturday,3,,WALK HILL ST,42.279916363437174,-71.09674377270848,"(42.279916363437174, -71.09674377270848)"
222008392,1831,,SICK ASSIST,C6, ,0,2022-02-05 03:17:00,2022,2,Saturday,3,,LENNON CT,42.33309209783537,-71.02594900509676,"(42.33309209783537, -71.02594900509676)"
222008390,3802,,M/V ACCIDENT - PROPERTY DAMAGE,C11, ,0,2022-02-05 03:10:00,2022,2,Saturday,3,,ELDON ST,42.30415531608759,-71.07711661940303,"(42.30415531608759, -71.07711661940303)"
222008391,3801,,M/V ACCIDENT - OTHER,A7,11,0,2022-02-05 02:57:00,2022,2,Saturday,2,,WILLIAM F MCCLELLAN HWY,42.3877747458985,-71.0176923100685,"(42.3877747458985, -71.0176923100685)"
222008387,540,,BURGLARY - COMMERICAL,C6, ,0,2022-02-05 02:45:00,2022,2,Saturday,2,,W BROADWAY,42.33611199552338,-71.04665434223368,"(42.33611199552338, -71.04665434223368)"
222008393,1831,,SICK ASSIST,C6, ,0,2022-02-05 02:41:00,2022,2,Saturday,2,,"SLEEPER ST & SEAPORT BLVD
SOUTH BOSTON  MA 02210
U",42.35311502540124,-71.04842104084679,"(42.35311502540124, -71.04842104084679)"
222008406,3115,,INVESTIGATE PERSON,C6, ,0,2022-02-05 02:30:00,2022,2,Saturday,2,,DORCHESTER AVE,42.343890442170256,-71.05722571228456,"(42.343890442170256, -71.05722571228456)"
222008389,540,,BURGLARY - COMMERICAL,B2, ,0,2022-02-05 02:21:00,2022,2,Saturday,2,,WASHINGTON ST,42.33066305064574,-71.08317741214948,"(42.33066305064574, -71.08317741214948)"
222008383,1501,,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,B2, ,0,2022-02-05 02:16:00,2022,2,Saturday,2,,"COLUMBIA RD & QUINCY ST
DORCHESTER  MA 02125
UNITE",42.311265022174986,-71.07004002865303,"(42.311265022174986, -71.07004002865303)"
222008384,1831,,SICK ASSIST,B2, ,0,2022-02-05 02:15:00,2022,2,Saturday,2,,HILLSIDE ST,42.33129265573528,-71.10627705310382,"(42.33129265573528, -71.10627705310382)"
222008382,3006,,SICK/INJURED/MEDICAL - PERSON,D14, ,0,2022-02-05 02:01:00,2022,2,Saturday,2,,RADNOR RD,42.34054123942424,-71.15776130175797,"(42.34054123942424, -71.15776130175797)"
222008381,3115,,INVESTIGATE PERSON,C6, ,0,2022-02-05 02:01:00,2022,2,Saturday,2,,SEAPORT BLVD,42.352756167727144,-71.04748127479294,"(42.352756167727144, -71.04748127479294)"
222008385,2907,,VAL - OPERATING AFTER REV/SUSP.,C11, ,0,2022-02-05 01:52:00,2022,2,Saturday,1,,ADAMS ST,42.30385443264383,-71.06087584498614,"(42.30385443264383, -71.06087584498614)"
222008378,2662,,BALLISTICS EVIDENCE/FOUND,B2, ,1,2022-02-05 01:48:00,2022,2,Saturday,1,,KENSINGTON PARK,42.321713486791694,-71.0826082207054,"(42.321713486791694, -71.0826082207054)"
222008386,3115,,INVESTIGATE PERSON,D14,808,0,2022-02-05 01:30:00,2022,2,Saturday,1,,ANTWERP ST,42.35882966913356,-71.14032729416188,"(42.35882966913356, -71.14032729416188)"
222008377,724,,AUTO THEFT,C11, ,0,2022-02-05 01:23:00,2022,2,Saturday,1,,DORCHESTER AVE,42.30782845638701,-71.05837473978764,"(42.30782845638701, -71.05837473978764)"
222008380,2403,,DISTURBING THE PEACE/ DISORDERLY CONDUCT/ GATHERING CAUSING ANNOYANCE/ NOISY PAR,B3, ,0,2022-02-05 01:15:00,2022,2,Saturday,1,,LUCERNE STREET,0,0,"(0, 0)"
222008373,1832,,SICK ASSIST - DRUG RELATED ILLNESS,D14, ,0,2022-02-05 01:06:00,2022,2,Saturday,1,,BRIGHTON AVE,42.353011186512404,-71.13261450756816,"(42.353011186512404, -71.13261450756816)"
222008372,1831,,SICK ASSIST,D14, ,0,2022-02-05 01:00:00,2022,2,Saturday,1,,FOSTER ST,42.342359428602464,-71.1584234995275,"(42.342359428602464, -71.1584234995275)"
222008367,3802,,M/V ACCIDENT - PROPERTY DAMAGE,C6, ,0,2022-02-05 00:29:00,2022,2,Saturday,0,,"MASSACHUSETTS AVE & GERARD ST
ROXBURY  MA 02118
UN",42.33222301039737,-71.07167196447398,"(42.33222301039737, -71.07167196447398)"
222008363,724,,AUTO THEFT,B3, ,0,2022-02-05 00:06:00,2022,2,Saturday,0,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
222008365,423,,ASSAULT - AGGRAVATED,B2, ,0,2022-02-05 00:02:00,2022,2,Saturday,0,,DUDLEY ST,42.3210416905708,-71.07215290722797,"(42.3210416905708, -71.07215290722797)"
222009317,3201,,PROPERTY - LOST/ MISSING,C6,207,0,2022-02-05 00:00:00,2022,2,Saturday,0,,TERMINAL STREET,0,0,"(0, 0)"
222014759,1102,,FRAUD - FALSE PRETENSE / SCHEME,E18,520,0,2022-02-05 00:00:00,2022,2,Saturday,0,,HYDE PARK AVE,42.256215920402155,-71.12401947329023,"(42.256215920402155, -71.12401947329023)"
222008652,619,,LARCENY ALL OTHERS,B2,325,0,2022-02-05 00:00:00,2022,2,Saturday,0,,QUINCY ST,42.31369016219415,-71.07696740941833,"(42.31369016219415, -71.07696740941833)"
222008388,1831,,SICK ASSIST,A1,76,0,2022-02-05 00:00:00,2022,2,Saturday,0,,CANAL ST,42.363945088607956,-71.05942841351614,"(42.363945088607956, -71.05942841351614)"
222008371,801,,ASSAULT - SIMPLE,D4,166,0,2022-02-05 00:00:00,2022,2,Saturday,0,,UNION PARK ST,42.341742272481035,-71.07011003967247,"(42.341742272481035, -71.07011003967247)"
222012806,1102,,FRAUD - FALSE PRETENSE / SCHEME,E18,520,0,2022-02-05 00:00:00,2022,2,Saturday,0,,HYDE PARK AVE,42.256215920402155,-71.12401947329023,"(42.256215920402155, -71.12401947329023)"
222008368,1831,,SICK ASSIST,E5, ,0,2022-02-04 23:52:00,2022,2,Friday,23,,GREATON RD,42.292249945899805,-71.15272034015348,"(42.292249945899805, -71.15272034015348)"
222008366,3111,,LICENSE PREMISE VIOLATION,A1, ,0,2022-02-04 23:45:00,2022,2,Friday,23,,HANOVER ST,42.361794281861314,-71.05711270342866,"(42.361794281861314, -71.05711270342866)"
222008359,3114,,INVESTIGATE PROPERTY,E13,912,1,2022-02-04 23:30:00,2022,2,Friday,23,,CENTRE ST,42.32290251979814,-71.10220401798426,"(42.32290251979814, -71.10220401798426)"
222008362,3115,,INVESTIGATE PERSON,C6, ,0,2022-02-04 23:26:00,2022,2,Friday,23,,SOUTHAMPTON ST,42.32962107264925,-71.0576382733102,"(42.32962107264925, -71.0576382733102)"
222016389,3114,,INVESTIGATE PROPERTY,E18,520,0,2022-02-04 23:00:00,2022,2,Friday,23,,HYDE PARK AVE,42.256215920402155,-71.12401947329023,"(42.256215920402155, -71.12401947329023)"
222008854,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C11,355,0,2022-02-04 23:00:00,2022,2,Friday,23,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222008603,3801,,M/V ACCIDENT - OTHER,C11,358,0,2022-02-04 22:58:00,2022,2,Friday,22,,PARK ST,42.2964193782633,-71.06864616541384,"(42.2964193782633, -71.06864616541384)"
222008369,3006,,SICK/INJURED/MEDICAL - PERSON,C6, ,0,2022-02-04 22:57:00,2022,2,Friday,22,,SOUTH POINT DR,42.31759266016733,-71.04000118468181,"(42.31759266016733, -71.04000118468181)"
222008354,727,,AUTO THEFT - LEASED/RENTED VEHICLE,B3,465,0,2022-02-04 22:54:00,2022,2,Friday,22,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
222008356,1402,,VANDALISM,A1, ,0,2022-02-04 22:43:00,2022,2,Friday,22,,CHARLES ST,42.35827471343007,-71.07057867050449,"(42.35827471343007, -71.07057867050449)"
222008351,613,,LARCENY SHOPLIFTING,E18,490,0,2022-02-04 22:06:00,2022,2,Friday,22,,AMERICAN LEGION HWY,42.275313114971155,-71.11587797694025,"(42.275313114971155, -71.11587797694025)"
222008348,3830,,M/V - LEAVING SCENE - PERSONAL INJURY,B3, ,0,2022-02-04 22:04:00,2022,2,Friday,22,,TALBOT AVE,42.29158088989796,-71.07664627960064,"(42.29158088989796, -71.07664627960064)"
222008350,3830,,M/V - LEAVING SCENE - PERSONAL INJURY,E13, ,0,2022-02-04 22:00:00,2022,2,Friday,22,,WASHINGTON ST,42.2994106222643,-71.11517470665652,"(42.2994106222643, -71.11517470665652)"
222009244,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,355,0,2022-02-04 22:00:00,2022,2,Friday,22,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222008346,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1, ,0,2022-02-04 21:49:00,2022,2,Friday,21,,"WASHINGTON ST & BOYLSTON ST
BOSTON  MA 02111
UNITE",42.352370011853225,-71.06259996388145,"(42.352370011853225, -71.06259996388145)"
222008355,3802,,M/V ACCIDENT - PROPERTY DAMAGE,E5, ,0,2022-02-04 21:46:00,2022,2,Friday,21,,GROVE ST,42.25909061246673,-71.15654279687088,"(42.25909061246673, -71.15654279687088)"
222008343,3108,,FIRE REPORT,D14,774,0,2022-02-04 21:45:00,2022,2,Friday,21,,SIDLAW RD,42.340080016840595,-71.15232712984904,"(42.340080016840595, -71.15232712984904)"
222008341,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11, ,0,2022-02-04 21:38:00,2022,2,Friday,21,,WASHINGTON ST,42.276724986408055,-71.06935801200885,"(42.276724986408055, -71.06935801200885)"
222008344,3115,,INVESTIGATE PERSON,C11, ,0,2022-02-04 21:35:00,2022,2,Friday,21,,DORCHESTER AVE,42.28717862908649,-71.06390667872321,"(42.28717862908649, -71.06390667872321)"
222008340,1831,,SICK ASSIST,E13, ,0,2022-02-04 21:34:00,2022,2,Friday,21,,"BOYLSTON ST & AMORY ST
JAMAICA PLAIN  MA 02130
UNI",42.3165950326888,-71.10311897189824,"(42.3165950326888, -71.10311897189824)"
222008338,613,,LARCENY SHOPLIFTING,D4, ,0,2022-02-04 21:34:00,2022,2,Friday,21,,MASSACHUSETTS AVE,42.34439568415443,-71.08632016344815,"(42.34439568415443, -71.08632016344815)"
222008342,3803,,M/V ACCIDENT - PERSONAL INJURY,E18,503,0,2022-02-04 21:08:00,2022,2,Friday,21,,AMERICAN LEGION HIGHWAY,0,0,"(0, 0)"
222009132,724,,AUTO THEFT,C11,355,0,2022-02-04 21:00:00,2022,2,Friday,21,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222008379,617,,LARCENY THEFT FROM BUILDING,D4, ,0,2022-02-04 21:00:00,2022,2,Friday,21,,DALTON ST,42.34577820288522,-71.08429594669646,"(42.34577820288522, -71.08429594669646)"
